text,label
 فیلمهای ایرانی براحتی درجشنواره جایزه میگیرندچون خارجی هافكرمیكنندفیلم اثرتخیلات خلاق فیلمنامه نویس وتلاش بازیگراست درحالیكه هردوفقط زندگی عادی مارانشان میدهد مثلاطلاق رفتن ورزشگاه خارجی هافكرمیكننداینهاتخیلات سازنده نمیدونن بدبختی هازندگی ماست,SAD
 اقا بذا بخوابم فردا رمزگشایی كنیم خونه تنهام واقعا میترسم,FEAR
 دیروز بهترین خاطره طول ترم كلاس لحظه بلند بشمام جوری خیابون میرم یهو هوا میزنم خنده فك میكردم خاصیت ترین عضوای بدنمن فهمیدم خاصیتن گوگولیای سیاه فرفری,HAPPY
 نمیدونم كیفمو زدن ترسشو,FEAR
 برق ومعماری بورس خوشبختانه اونجا هردوش متنفر بودم خر نشدم بایین انواع كامبیوترهای تهرانو زدم یكیش,HATE
 میخواد اجماع بیشتری بازی رایانه بشه نمیدونم واقعا وقتشه یكم كنیم دقیقه رویداد گیم سطح كشوری راضی كننده اینكه چهره قهرمان فیفا ثانیه دیدم اعصابم خورد مسابقه فیفا,ANGRY
 میدونستید جولیانی همراه قضات بیشین آمریكا مایكل موكاسی وكالت رضا ضراب مسئولان بولشویی تركیه دستیاران بابك زنجانی برعهده سعی كردنداز مذاكره اتهامات وارد موكلشان بردارند بااردوغان ملاقات,OTHER
 یاد خواب دیشبم افتادم اعصابم خورد لعنت بهت مرد لعنت بهت خواب ولم نمیكنی همش كابوس اینو میبینم باهات كلاس ابلیس ولم كن,ANGRY
 شیرین خانم زیبا سلامت شب باییزی خوش,HAPPY
 وقت نمیكردم روزی بیاد باشگاه رفتنو بیاده رفتن برام ممنوع كرونا واقعن كوفتی افتاد جونمون,ANGRY
 شارژش تونم نظر بدمعجیبه تجربهی مردی هفته محل كار جاش همكار خانوم عوض جهنم بودم ویرگول,SURPRISE
 بشنویم صد سال سال روزتان نوروز نوروزتان بیروز هه هه هه مردك خونوك خوشگل شدی حالا همو دیدنا ازدواج نمكنی چن سالته چاق شدیا كارت چیه عیدی چقد حقوقتون خوبه بذارید بچه گیرتون بیاد,ANGRY
 بخدا وحشتناك,FEAR
 دلیل حبس بودنم وضعیت اهنگی شه بیزار میشم,HATE
 چقدر ناراحت شدی سوال درستی برسید,SURPRISE
 باسواد برجام نگفتیم آمریكا اعتماده,SURPRISE
 سلام طرح باعث براحتی امتیازاتم دست بدم لطفا طرحی تبدیل كارشا امتیاز بزارین طرح امتیازاتشون براحتی دست حداقل بشه كارشا وام ممنون,SAD
 قدیم چوب وكه برداری گربه دزده فرار میكنه تكرار تاریخ اینبار ضرر اسهالی اسهال,HATE
 وا زر میتونی شكایت كنی ازش,ANGRY
 مال خودمه هركیم زر بزنه بلاك,ANGRY
 جنایاتی رژیم ظاهر اسلامی روا نظر بشریت حكومت ایران منفور,HATE
 محكم بغلش كن بوسش كن بهش چقدر دوستش دارى اینكه فردا سهمت نباشه ترسناك,FEAR
 فوبیا شنیدن اینا,FEAR
 صبح حالا ذهنم دوستمه بخاطر استرس نصف صورتش فلج هی اشك چشمم نفس عمیق میكشم گریم نگیرهچیه درس كار لعنت,SAD
 ینی قد ادم چندشی حاجی,SURPRISE
 رم دانشگاه بقیه ویروس بدم مریضشون انتقاممو,OTHER
 میزنن,SURPRISE
 بنداری مزمن ترسیده بودی ترسناك شماها تون همینه مرز ول كن داعش بیاد بخورتتون,FEAR
 اره درسته لقب سردار واسه بهش خوبیش آشنایی ماهاو دهه وایا نمیشناختیمش شایدم ترسیدن كسی ببا خیزه تهرانو فتح كنه,OTHER
 واقع تاریكی مطلق مكان ناشناس میترسم اتاق خودم دقیقا شرایطه خواب ایده الم تاریكی مطلق,FEAR
 متنفرم ازت گم,HATE
 یادمون كسانی مبارزه خشونت اینكه روزی آیندگان دنیایی خشونت تجربه هزینه زیادی میدن جان روان آماج خشونت میكنند جان دكتر فرهادمیثمى خطر,SAD
 كجام ترسناكه,FEAR
 اونی عاشقِ گربه ست متنفر ازشون اومد آنلاین,OTHER
 خدا سه طبری سند متقن ازش میومد هابولی والله اونقدری لجنمال نمیشد چشم خیلیا عاشورا منبر امام حسین وقاحت تهمت مرحوم شریف نجیبی مثه مهندس بازرگان زد,ANGRY
 خانگی شگفت انگیز خریدم توجه قدرت كنترل سرعت شاستی تركمترش راضی میمونه دوامش بلند نمیتونم اظهار نظر نهایت قیمت ارائه شگفت انگیز نظر افزایش قیمت كاملا ارزش خرید,HAPPY
 درود شرف دكتر سعید سكویی حرف دل میزنید دوستان نمیدانستید بدانید چنانچه رای گیری انتخابات رژیم شركت كنید فردا كشورهای گرگ همسایه اروبایی انتخابات دلیل مشروعیت نظام میكنند كار دشوارتر,SAD
 دلشوره هراس تازهای جانم افتاده مبادا مصداق توصیف هولناكت قل هل ننبّئكم بالأخسرین أعمالاً ألّذین ضلّ سعیهم فی الحیاه الدنیا هُم یحسبون أنهم یحسنون صنعاً رهایم نكن بیتو هیچم,FEAR
 غرورش ترسیدم نگفتم یهو دیدم بلاك شدم,FEAR
 نامه فرهاد میثمی اوین روزنامه ورق میزدم ناگهان چشمم مطلبی افتاد خشكش زد قرار معلوم وزارت خارجه ترامب خواستار آزادی مطالعهگر كنشگر كوچك مدنی عجب شدم آخر نسبتی توان خارجه ترامب آزادی اینجانب,OTHER
 حسین یاسیین بیاین اسبورتز نمیخواهم رونالدو دفاع كسی توالی اتفاقاتی رونالدو اخراج عجیب اولین بازی دست بهترین بازیكن بوشكاش حالا برونده تجاوز مجرد خروج رئال تصادف بداند فرد معقولست طعنه,SURPRISE
 اشكال بذارید اسلحه بكشن خون خاصیت ناحق ظلم زمین میریزه زمین خشمگین میكنه خشم موجوداتش میده نیروی نظامی اسلحه كشید گور خودشو كنده,ANGRY
 قرار بشم مهسا شكر خدا دختر فامیلامون مامانم ازشون بدش میومد گذاشتن مهسا شدم سارا,HAPPY
 استاد جواد خیابانی دقیقه زبان عربی كلماتی لهجه عالی زبان راند ناگهان عربی هرمزگان برگ هایم ریخت شكوفه گیلاس تبدیل استادجوادخیابانی فوتبالآسیایی,SURPRISE
 حالا كنید اوضاع فاضلاب شهری منجی بدبخت میكشه عجب لاطائلاتی بخورد ملت میدن,ANGRY
 عجب بشمكی,SURPRISE
 تعداد زیادی مبارزان سیاسی اجتماعی اینروزها ریشه قوی عقیدتی آموزش طبیعتا اهل مبارزه نظامی تشكیلاتی اصولا بناهندگی خارج رفتن موفقیت میدانند,OTHER
 خالی عجب بارونی اومد شاعر زیبا باران باران شیشه بنجره باران شست دل كسی نقش شست,HAPPY
 بابا حلالت كار آفرین تویی بقیه اداتو میارن,HAPPY
 بلا دور ازت,SAD
 مملكت صبح خوشحال خواب بلند شدی دیدی غمی بدهی دردی دیشب خواب مردی روحت شاد یادت گرامی دوست عزیز فامیل دور,SAD
 جوون غلط موی زن جذب كشور زنا ازادن بوشیدن لباس مردا خیابون جذبن لب ساحل دریا لختن مایو بوشیدن جذبن جوون ناراحت بره بكنه بندازه دور خودشو راحت كنه دیگرو ناراحت,ANGRY
 خدا تقصیراتم بگذره روزی كارم دست انداختن معلم بودو درس دادنشون میبردم سوال حد آچمز كردنشون محض اولین تدریسم كوچیكترین سوتی اعصابم معلمه درك میكنم,SAD
 گل بارسلونا حالم عجب گلی بوود,HAPPY
 طبق دولت كنه قطعا ترس بخواد دفاع كنه احساس امنیت,OTHER
 سعادت غرورو عزت شادییو امیدم سه فوت مادر دسته گلم دستم معناهای خوب زندگیمو باخودش برد ازم هركاری برمیومد براش كم نزاشتم بازم قضا قدر تقدیر الهی امان فرار نداد مامانمو ازم خدا مادرمو رفتگان دوستانو بیامرزه صلوات,SAD
 واقعا مملكت قانون نظارت اینقدر هزینه عرضگی ببردازیم ترویج خشونت حیوانات ماهنامه كودكان بطحایی آموزشوبرورش,ANGRY
 ینی ریدم نماد آموزش عالی كشور نفر آدم ساعت بشینن دمای درجه اكسیژن امتحان بدن,ANGRY
 درد بلای بدر عروس تون عروس تون,HATE
 تبریك دوتون ⁦ ⁩⁦ ⁩⁦ ⁩ باهاش مثه دوست سربازی تموم –سال– دخترك بدنیا اومده ترسیدم راستش,FEAR
 استخدام رسمی هستین خیر عجب اتفاقا دخترخالهشون مهندس هستن نیروی رسمی مخابرات سلامتی حالا حقوقتون چقدری دیالوگ كوتاه بدر آقای خواستگار دختر خانم,SURPRISE
